"open","high","low","close","volume","will5","ema12","next1"
249.98,249.98,230.3,236,14.94,-77.56531107,235.520968,240.1
236,244.06,236,240.1,6.17,-66.5230272,236.2254345,241.03
240.1,248.5,240.1,241.03,40.23,-41.88777729,236.9645984,240.12
241.03,244.09,240.09,240.12,0.2377,-51.76817289,237.4500448,235
240.12,247.44,235,235,21.4,-76.11788618,237.0731148,236.12
235,239.9,234.08,236.12,28.05,-85.85298197,236.9264818,238
236.12,238,236.12,238,0.88,-72.81553398,237.0916384,237.02
238,240.18,237.02,237.02,6.48,-77.99401198,237.0806171,239.64
237.02,239.64,235,239.64,22.71,-58.38323353,237.4743684,256
239.64,259.42,238,256,122.77,-13.4964483,240.3244655,250.13
256,256,244,250.13,43.61,-38.04258804,241.8330093,250.36
250.13,261.5,240.01,250.36,24.21,-42.03773585,243.144854,271.37
250.36,280,249.89,271.37,53.78,-19.17777778,247.4871842,277
271.37,280.09,264.69,277,24.73,-7.341411262,252.0276174,269.4
277,285.73,267.32,269.4,36.32,-35.71741032,254.7002916,274.49
269.4,278.61,265.17,274.49,16.6,-24.58442695,257.7448621,260
274.49,275.46,260,260,10.93,-71.79129464,258.0918064,269.93
260,270,260,269.93,0.1874,-61.40691799,259.913067,270.08
269.93,280,269.93,270.08,3.76,-60.82394092,261.4772105,297
270.08,297.51,270.08,297,18.78,-1.35963743,266.9422551,295
297,300,287.21,295,26.6,-12.5,271.2588312,295.68
295,299.94,289,295.68,37.08,-10.8,275.0159341,290.28
295.68,296.94,289.37,290.28,10.73,-32.32457599,277.3642519,285
290.28,293,272,285,77.95,-50.13368984,278.5389824,282.33
285,288.63,272.64,282.33,54.76,-63.10714286,279.1222159,288
282.33,288,281.51,288,0.1454,-42.73443092,280.4880288,294.44
288,294.44,288,294.44,32.99,-10.02405774,282.6344859,284
294.44,294.96,284,284,17.76,-47.73519164,282.844565,257.48
284,288.2,250,257.48,37.81,-83.36298932,278.9423242,255
257.48,280.87,253.45,255,6.26,-88.87900356,275.2588897,261.65
255,271,255,261.65,1.21,-74.08807829,273.1652144,259.68
261.65,272.49,259.68,259.68,0.1201,-78.46975089,271.090566,271.34
259.68,271.34,258.06,271.34,18.18,-44.13612565,271.1289405,266.58
271.34,272,263,266.58,9.08,-52.11524435,270.4291035,255.33
266.58,266.58,245,255.33,28.13,-62.42269916,268.1061645,250.98
255.33,255.33,237.69,250.98,10.57,-61.81034483,265.47137,251.9
250.98,269,250.05,251.9,14.12,-58.58350335,263.3834669,252
251.9,252,242.88,252,0.6849,-58.29204314,261.6321643,252.5
252,255.7,247.81,252.5,2.12,-52.69881827,260.2272159,243.59
252.5,252.5,240.44,243.59,4.38,-81.15618013,257.6676443,269
243.59,269,240.19,269,4.65,0,259.4110836,244.42
269,269,244.42,244.42,1.03,-85.31759806,257.104763,242.98
244.42,249.24,241.06,242.98,17.81,-90.31586255,254.9317226,251.2
242.98,255.93,240,251.2,16.16,-61.37931034,254.3576114,252.9
251.2,256,249.37,252.9,6.6,-55.51724138,254.1333635,249.56
252.9,255,249.52,249.56,9.16,-67.03448276,253.4297691,259.99
249.56,259.99,249.56,259.99,1.45,0,254.4390354,254.38
259.99,262.42,253.01,254.38,8.99,-35.86083854,254.429953,248.84
254.42,256.88,246.51,248.84,25.79,-85.35512256,253.5699603,249.46
248.84,258.24,244.39,249.46,13.77,-71.88019967,252.9376587,249.27
249.46,249.46,239.96,249.27,7.55,-58.54853072,252.3734035,242.5
249.27,249.27,232.85,242.5,37.67,-67.36557322,250.8544183,232.58
242.5,242.5,230.76,232.58,23.62,-93.37700146,248.0429694,240
232.58,240,232.58,240,18.94,-66.37554585,246.8055895,227.94
240,254.38,223.54,227.94,21.32,-85.73281453,243.9031911,221.98
227.94,231.85,216.5,221.98,41.27,-85.53326294,240.5303925,220.11
221.98,224,219.66,220.11,12.48,-90.46990496,237.3887936,233.6
220.11,234.7,220.11,233.6,9.11,-54.85744456,236.8059023,223.01
233.6,233.6,223.01,223.01,2.31,-82.81414995,234.6834558,222.02
223.01,227.49,222,222.02,4.91,-69.67032967,232.7352318,226.79
222.02,229,222.02,226.79,10.28,-52.59308511,231.8205808,223.6
226.79,228,223.26,223.6,39.33,-76.07950651,230.555876,234.74
223.6,235.23,223.6,234.74,93.12,-3.703703704,231.1995874,233.27
234.74,238.89,232.09,233.27,41.04,-33.2741267,231.5181124,234.99
233.27,235.69,231,234.99,23.61,-23.11796088,232.052249,230.96
234.99,237.58,227.96,230.96,42.22,-50.73576456,231.8842107,227.49
230.96,232.14,226.03,227.49,5.8,-74.55853499,231.2081783,220.15
227.49,227.49,216.34,220.15,35.01,-83.10421286,229.5069201,228.26
220.15,238.56,217.34,228.26,28.26,-46.35463546,229.3150862,224.84
228.26,233.25,224,224.84,42.78,-61.74617462,228.6266114,226
224.84,232,224,226,24.59,-56.52565257,228.2225173,237.31
226,239.65,225.69,237.31,49.81,-10.03861004,229.6205916,232.1
237.31,238.97,231.7,232.1,30.42,-33.84132676,230.002039,234.15
232.1,239.09,231.21,234.15,31.21,-35.14376997,230.6401869,240.36
234.15,242.5,234.15,240.36,24.95,-11.56756757,232.1355427,236.19
240.36,242.11,236.19,236.19,12.16,-37.53718025,232.7593054,235.59
236.19,239.11,231.42,235.59,14.64,-61.20460585,233.1947969,228
234.88,239.35,228,228,50.49,-100,232.3955974,235.71
228,242.44,227,235.71,25.63,-43.80645161,232.9055055,240.51
235.71,243,234.8,240.51,14.68,-15.5625,234.0754277,241.74
240.51,243,234.13,241.74,14.44,-7.875,235.2545927,239.24
241.74,242.62,236.13,239.24,8.45,-23.5,235.8677323,241.86
239.24,243.15,238.8,241.86,35.81,-7.987616099,236.7896196,242.99
241.86,242.99,237.55,242.99,32.16,-1.77383592,237.7435243,235.09
242.99,244,235.08,235.09,63.85,-90.27355623,237.3352898,236.47
235.09,237.99,235,236.47,7.28,-83.66666667,237.2021683,238.98
238.51,240.05,237.49,238.98,1.22,-55.77777778,237.4756808,237.35
238.98,239.39,235.14,237.35,3.67,-73.88888889,237.4563453,235.86
237.35,237.57,235.6,235.86,1.39,-90.44444444,237.2107537,233.34
235.86,236.62,231.91,233.34,13.18,-82.43243243,236.6152532,232.78
233.34,233.91,231.43,232.78,24.91,-84.3387471,236.0252142,234.8
232.78,235.06,231.1,234.8,23.32,-55.36791315,235.8367197,236.09
234.55,238.18,233.97,236.09,11.64,-29.51977401,235.8756859,237.59
236.09,244,233.91,237.59,63.87,-49.68992248,236.1394265,237.39
237.59,240.84,237.39,237.39,28.22,-51.24031008,236.3318225,240.68
237.39,241.13,237.39,240.68,10.83,-25.73643411,237.0007729,235.92
240.68,240.68,234.83,235.92,31.94,-80.07928642,236.8345001,236.03
236.19,237.11,235.17,236.03,6.32,-78.98909812,236.7107309,235.3
236.03,238,234.77,235.3,8.24,-91.66666667,236.4936953,235.83
235.3,237.9,234.03,235.83,1.62,-74.64788732,236.3915884,234.91
235.83,235.92,234.91,234.91,8.44,-86.76691729,236.1636517,232.81
234.91,235.24,230.55,232.81,13.47,-69.66442953,235.6477053,227.59
232.81,235.86,227.59,227.59,12.77,-100,234.4080583,224.23
227.59,232.4,222.03,224.23,33.59,-86.1373661,232.8422032,229.5
224.23,229.5,222.29,229.5,4.71,-46.22030238,232.3280181,227
229.5,229.5,226,227,23.8,-64.06362979,231.508323,223.12
227,228.79,223.04,223.12,48.91,-92.11858279,230.2178118,225
223.12,228.3,220.34,225,35.25,-61.35986733,229.4150715,223.7
225,225.65,223.7,223.7,5.36,-63.31877729,228.5358297,224.35
223.7,225.33,223.7,224.35,0.3,-56.22270742,227.8918559,224.35
224.35,224.35,224.35,224.35,0,-52.5443787,227.346955,230.92
226.79,230.92,226.79,230.92,2.41,0,227.8966542,227.26
230.92,230.92,226.57,227.26,8.95,-50.69252078,227.7987074,228.92
227.26,231.59,227.26,228.92,33.69,-33.84030418,227.971214,229.44
228.92,233.15,228.86,229.44,62.23,-42.15909091,228.1971811,231.04
229.44,231.06,226.14,231.04,25.31,-30.09985735,228.6345378,232.15
232,233.29,231.19,232.15,18.23,-15.94405594,229.1753782,235.54
232.15,235.54,231.34,235.54,20.07,0,230.1545507,247.14
235.54,251,233.82,247.14,140.78,-15.52695093,232.7676968,245.03
247.14,256.38,245.03,245.03,67.31,-37.53306878,234.654205,247.5
245.03,252.66,244,247.5,29.81,-35.25208416,236.6304811,245.5
247.69,249.63,227,245.5,116.85,-37.03199455,237.9950225,243.85
245.5,245.5,241.5,243.85,19.41,-42.6480599,238.8957883,241
243.85,244.96,238.05,241,41.9,-52.34853642,239.2195131,248.08
241,248.08,241,248.08,39.37,-17.84879189,240.582665,243.72
248.08,248.08,243.72,243.72,49.66,-26.11577552,241.0653319,241.67
243.72,243.72,240.17,241.67,1.31,-63.90827517,241.1583578,242.04
241.67,244,239.53,242.04,16.47,-60.21934197,241.293995,242
242.04,244,242,242,1.76,-71.11111111,241.4026112,251.93
242,251.93,242,251.93,33.66,0,243.0222095,248.5
251.93,260,247.45,248.5,55.48,-56.17977528,243.8649465,268.47
248.5,268.5,248.5,268.47,95.24,-0.103555402,247.6503393,262.63
268.47,273,258.49,262.63,67.94,-33.4516129,249.9549025,258.1
262.63,265.02,255.5,258.1,71.06,-48.06451613,251.2079944,254.74
258.1,259.76,253.43,254.74,15.94,-71.46771037,251.7513799,254.01
254.74,273,252.88,254.01,19.88,-77.51020408,252.0988599,262
254.01,263,254.01,262,17.28,-54.67196819,253.6221122,269.62
262,274.68,257.12,269.62,69.67,-23.21100917,256.0833257,274.59
269.62,278,268.14,274.59,96.76,-13.57484076,258.9305064,265.36
274.59,274.59,265,265.36,29.65,-50.31847134,259.9196593,270.01
265.36,276.32,265.36,270.01,35.2,-33.30554398,261.4720194,269.67
270.01,275.67,267.39,269.67,34.26,-39.89463602,262.7332472,284.54
269.67,297,268.96,284.54,167.87,-38.9375,266.0881322,293.6
284.54,298.99,283.06,293.6,71.96,-15.85760518,270.3207273,308.14
293.6,316.01,291.69,308.14,138.95,-15.53800592,276.1390769,290.18
308.14,312.3,269,290.18,337.1,-53.12628548,278.2992189,288.75
290.18,295.97,286.79,288.75,36.2,-57.93836344,279.9070314,287.5
288.75,293.79,287.5,287.5,9.26,-60.64667092,281.0751804,276.74
287.5,292,273.4,276.74,54.21,-83.535418,280.4082296,280.38
276.74,281.31,275.52,280.38,4.76,-73.7182448,280.4038866,278.01
280.38,281.69,274.92,278.01,14.07,-79.57465662,280.0355963,275.54
278.01,279.57,274.32,275.54,0.4725,-89.50465915,279.3439661,277.56
275.54,280.4,275.54,277.56,83.54,-77.6344086,279.0695098,276.45
277.56,281.41,276.45,276.45,20.68,-71.0990502,278.6665083,276.98
276.45,279.38,275.31,276.98,60.14,-63.90773406,278.4070455,276.89
276.98,278.4,276.03,276.89,24.71,-63.75176305,278.1736539,290
276.89,290,276.18,290,41.53,0,279.9930917,288.92
290,291.81,286.67,288.92,27.57,-17.51515152,281.3664622,291.28
288.92,293.85,287.83,291.28,8.72,-13.86192017,282.8916219,296.1
291.28,296.1,286.55,296.1,11.07,0,284.9236801,293.56
296.1,296.8,287,293.56,57.37,-15.7129001,286.2523447,291.61
293.56,293.56,280,291.61,29.31,-30.89285714,287.0765993,288.96
291.61,291.61,280,288.96,30.74,-46.66666667,287.3663533,293.48
288.96,293.48,280,293.48,41.34,-19.76190476,288.3069143,283.27
293.48,293.48,277.12,283.27,63.84,-68.75,287.5320044,283.84
283.27,289.89,277.91,283.84,0.8988,-59.12408759,286.9640037,283.87
283.84,285.51,280.57,283.87,18.34,-58.7408313,286.4880032,287.68
283.87,287.68,280.53,287.68,21.61,-35.45232274,286.6713873,284.83
287.68,287.77,281.02,284.83,30.98,-52.87286064,286.3880969,278.67
284.83,286.96,278.6,278.67,19.72,-93.65609349,285.2006974,281.04
278.67,290,274.15,281.04,62.78,-56.52996845,284.5605901,263.83
281.04,283.78,263.83,263.83,20.31,-100,281.3712686,269.77
263.83,269.77,258,269.77,23.82,-63.21875,279.586458,266.85
269.77,273.88,262.49,266.85,19.33,-72.34375,277.6270029,270
266.85,270,260,270,99.5,-62.5,276.4536179,270
270,270,265.49,270,61.28,-53.4522886,275.4607536,264.03
270,270,261.64,264.03,138.89,-62.02770781,273.7021761,268.33
264.03,270,262.01,268.33,368.75,-39.98559078,272.8756875,265.55
268.33,269.22,265.22,265.55,164.32,-44.5,271.7486586,260.35
265.55,270,257.01,260.35,263.6,-74.28791378,269.9950188,258.64
260.35,263.12,257.57,258.64,88.91,-87.45188607,268.2480929,247.99
258.64,259.93,247.99,247.99,480.9,-100,265.1314632,230.12
247.99,247.99,188.11,230.12,422.39,-48.69947491,259.7450842,236.87
230.12,238.71,228.91,236.87,527.39,-40.45671022,256.2258405,234.39
236.87,238.71,232.62,234.39,137.94,-38.30155979,252.8664804,231.99
234.39,235.32,223.1,231.99,171.18,-38.90281259,249.6547142,228.13
231.99,232.38,226.07,228.13,52.24,-33.16633267,246.3432197,212.48
228.13,228.13,209.79,212.48,288.68,-90.69847856,241.1334936,224.7
212.48,235.99,204.01,224.7,535.65,-40.37463977,238.6052638,227.87
224.7,243.38,223.11,227.87,153.24,-39.39547879,236.9536848,226.01
227.87,233,225.31,226.01,176.15,-44.11988824,235.270041,233.15
226.01,237.98,222.57,233.15,263.59,-25.98425197,234.9438808,229
233.15,234.97,228.95,229,99.35,-36.52527305,234.0294376,228.5
229,233.1,226.68,228.5,61.66,-71.50408457,233.1787549,230.92
228.5,233.51,226,230.92,98.64,-45.81440623,232.8312541,229.24
230.92,231.12,226.87,229.24,100.04,-56.71641791,232.2787535,226.82
229.24,232.99,226.82,226.82,191.81,-90.85841695,231.4389453,226.94
226.82,231.13,226.17,226.94,292.34,-87.48335553,230.7467999,231.01
226.94,231.79,226.55,231.01,151.63,-33.28894807,230.7872922,236.32
231.01,237,230.25,236.32,173.97,-6.278855032,231.638478,241.99
236.32,243.38,236.32,241.99,112.16,-8.076699593,233.2310198,241.07
241.99,242.78,239.13,241.07,148.82,-13.42242882,234.4370168,243.27
241.07,246.51,240.35,243.27,253.52,-16.23246493,235.7959373,239.03
243.27,244.97,238.18,239.03,194.48,-46.00246002,236.2934854,238.16
239.03,240.46,236.99,238.16,43.19,-81.94308145,236.5806415,239.43
238.16,241.65,238.16,239.43,69.18,-74.3697479,237.0190043,236.21
239.43,242.12,233.67,236.21,111.08,-80.21806854,236.8945421,232.43
236.21,237.45,228.68,232.43,88.56,-76.97974217,236.2076895,230.65
232.43,232.64,226.32,230.65,468.96,-72.59493671,235.3526603,229.12
230.65,232.32,228.6,229.12,122.06,-82.27848101,234.3937895,229.08
229.12,232.2,226.91,229.08,65.86,-82.53164557,233.5762834,233.37
229.08,236,227.88,233.37,43.24,-36.65768194,233.5445475,232.83
233.37,235.5,231.92,232.83,62.93,-32.74793388,233.4346171,232.01
232.83,233.29,230,232.01,70.59,-43.89438944,233.2154453,230.17
232.01,232.01,230.17,230.17,1.97,-64.13641364,232.7469152,227.17
230.17,231.49,226.95,227.17,32.07,-97.56906077,231.8889283,228.6
227.17,233.86,223.1,228.6,155.16,-55.64516129,231.3829393,230.24
228.6,231.08,228.23,230.24,101.29,-33.64312268,231.2071025,231.78
230.24,235,229.71,231.78,41.49,-27.05882353,231.2952406,236
231.78,237.2,231.78,236,142.01,-8.510638298,232.0190497,233.49
236,236,233.46,233.49,52.56,-26.31205674,232.2453498,230.62
233.49,235,230.62,230.62,29.87,-73.35562988,231.9952959,239.42
230.62,239.97,230.62,239.42,120.69,-5.360623782,233.1375581,238.02
239.42,240,235,238.02,95.55,-21.108742,233.888703,236
238.02,238.02,235,236,40.02,-42.64392324,234.2135179,237.8
236,238,234.59,237.8,37.17,-23.45415778,234.7652844,236.98
237.8,239.86,236.46,236.98,71,-32.19616205,235.1060099,238.8
236.98,238.8,236.43,238.8,18.77,-22.18114603,235.6743161,238.97
238.8,239.95,237.6,238.97,12.85,-18.28358209,236.1813444,240
238.97,240.44,237.16,240,81.09,-7.521367521,236.7688298,244.53
240,248.39,239.45,244.53,90.91,-32.27424749,237.962856,243.69
244.53,247.2,234.55,243.69,131.5,-33.95953757,238.8439551,242.7
243.69,244.73,233,242.7,113,-36.97205978,239.4371928,244.76
242.7,244.87,241.95,244.76,86.38,-23.58674464,240.2560862,245.64
244.76,245.64,241.75,245.64,30.59,-17.86874594,241.0843806,245.11
245.7,247.12,245.06,245.11,43.18,-14.71830986,241.7037067,245.93
245.11,247.11,244,245.93,27.4,-8.42776204,242.3539057,249
245.93,249.51,244.01,249,106.55,-6.572164948,243.3763817,253.64
249,253.66,241,253.64,113.09,-0.157977883,244.9553999,253.73
253.64,255,251.86,253.73,103.35,-9.071428571,246.3053384,258
253.73,268.51,253,258,274.76,-38.20428935,248.1045171,268.54
258,271,258,268.54,94.7,-8.2,251.2484375,257
268.54,270,252,257,56.32,-46.66666667,252.1332933,264.06
257,265.73,251,264.06,32.4,-34.7,253.9681713,270
264.06,270,264,270,114.12,-5,256.4346064,266.59
270,270.74,264.57,266.59,208.93,-22.05,257.9969747,274.2
266.59,278,263.73,274.2,70.23,-14.07407407,260.4897478,276.16
274.2,279.31,270,276.16,100.13,-11.12681031,262.9005558,283.38
276.16,283.38,276.16,283.38,75.76,0,266.0512396,289.37
283.38,294.48,283.38,289.37,115.46,-16.61788618,269.6387412,285.21
289.37,289.37,280.64,285.21,64.43,-30.14634146,272.0343194,292.51
285.21,296.31,285.21,292.51,254.57,-14.4431775,275.1844241,290.16
292.51,305,290,290.16,141.9,-51.45631068,277.4883589,313.04
290.16,317.84,290.16,313.04,125.82,-12.90322581,282.9578421,325
313.04,333,311.77,325,330.76,-15.27883881,289.4258664,306.13
325,331,306.13,306.13,56.65,-56.22515171,291.9957331,307.44
306.13,320,304.69,307.44,54.31,-59.44186047,294.3717742,358.17
307.44,360,307.44,358.17,193.56,-2.620274914,304.1868859,398.01
358.17,418.97,307.23,398.01,386.28,-18.34091705,318.6212111,391.93
398.01,489.99,368.49,391.93,416.24,-52.91958985,329.8994863,380
391.93,438.72,341,380,193.96,-59.35779817,337.6072577,362.06
380,390,346.34,362.06,96.24,-69.99890567,341.369218,383.89
362.06,389.81,362.06,383.89,53.7,-58.05427884,347.9108768,357
383.89,385,352,357,76.41,-89.26102423,349.3092034,371.69
357,378.66,350,371.69,52.39,-68.59394187,352.7524029,337.83
371.69,379,327.93,337.83,123.53,-84.05026583,350.4566486,309.3
337.83,341,300,309.3,140.81,-89.6448057,344.1248565,330.95
309.3,341,301.56,330.95,178.07,-63.58823529,342.0979555,336.95
330.95,340.18,326.5,336.95,121.27,-53.2278481,341.3059624,329.74
336.95,339.47,326.03,329.74,51.79,-62.35443038,339.5265835,315
329.74,333.74,315,315,73.53,-63.41463415,335.753263,321.91
315,330,315,321.91,83.01,-48.40263692,333.6235302,330
321.91,336.89,321.91,330,86.16,-40.42891183,333.066064,326.5
330,334.75,326,326.5,60.88,-53.00367797,332.0559003,326.26
326.5,332.71,323.07,326.26,46.11,-48.56098675,331.1642234,317.21
326.26,326.26,310,317.21,78.94,-73.18705839,329.0174198,321.48
317.21,324.37,317.21,321.48,4.55,-57.30754927,327.8578167,322.85
321.48,325,319.03,322.85,36.68,-48.08080808,327.0873834,322.68
320,323.5,319,322.68,68.89,-44.16556583,326.4093244,320.42
322.68,325,316.01,320.42,344.3,-35.91635916,325.4878899,329.69
320.42,330,317.57,329.69,180.61,-2.215868477,326.1343684,356.2
329.69,370,329.69,356.2,133.6,-25.56028894,330.7598501,360.59
356.2,364,350.53,360.59,86.19,-17.42915355,335.349104,356.5
360.59,360.59,350.28,356.5,54.91,-25.00463049,338.603088,370.39
356.5,373.77,353.03,370.39,87.7,-6.014234875,343.4933821,378.5
370.39,380.68,370.39,378.5,79.73,-4.275348107,348.8790157,361.58
378.5,378.5,355,361.58,442.02,-62.82894737,350.8330132,362.02
361.58,362.41,349.2,362.02,220.97,-59.27573062,352.5540881,361.3
362.02,370,356.99,361.3,1152,-61.56289708,353.899613,364.93
361.3,365.08,357.48,364.93,50.81,-50.0317662,355.5965956,389.64
364.93,390.58,363.93,389.64,205.27,-2.271628806,360.8340425,392.39
389.64,404.21,386.01,392.39,167.32,-21.48700236,365.6888052,395.3
392.39,398,384.07,395.3,244.4,-18.86912325,370.2443736,400
395.3,400,388.52,400,230.13,-9.009201798,374.8221623,416.33
400,420,400,416.33,295.14,-6.545389691,381.2079835,417.3
416.33,420,410.01,417.3,231.12,-7.514611745,386.7606014,443.12
417.3,445,416,443.12,462.82,-3.08550796,395.4312781,431
443.12,464,407.14,431,239.52,-43.72019078,400.9033892,432
431,438,418.37,432,39.9,-50,405.6874831,440.19
432,445,426.21,440.19,300.24,-41.87478016,410.9955627,460.49
440.19,464,430.01,460.49,187.03,-6.17305663,418.6100915,453.65
460.49,464.98,441,453.65,185.26,-19.58852006,424.0008466,451.03
453.65,459.15,445,451.03,67.71,-29.92919974,428.1591779,464.97
451.03,467.69,451.03,464.97,92.7,-6.557377049,433.8223813,458.01
464.97,464.97,455,458.01,52.99,-25.69002123,437.5435534,441.22
458.01,460.49,436,441.22,166.61,-83.52792679,438.1091606,441.75
441.22,446.96,426.7,441.75,193.74,-63.28372774,438.6692897,437.69
441.75,444.25,434.29,437.69,40.92,-73.18858258,438.5186298,444.83
437.69,445.99,435.47,444.83,65.77,-52.62607787,439.4896098,452.71
444.83,458,443.99,452.71,60.26,-23.02456348,441.523516,457.84
452.71,457.95,451.12,457.84,4.07,-0.511182109,444.0337443,417.47
457.84,457.84,409,417.47,216.29,-82.71428571,439.9470144,426.04
417.47,429.72,409.41,426.04,26.46,-65.2244898,437.8074737,418.78
426.04,429.36,418.78,418.78,108.99,-80.04081633,434.8801701,430.95
418.78,432.5,418.78,430.95,148.55,-55.15832482,434.2755285,424.31
430.95,435,420,424.31,48.79,-68.65274365,432.7423703,431.31
424.31,431.31,416.61,431.31,80.65,-14.41969519,432.5220056,431.51
431.31,434.97,430.74,431.51,14.32,-18.97770527,432.3663125,433.07
431.51,434.99,430.32,433.07,25.38,-10.49483415,432.4745721,427.63
433.07,434.99,422.98,427.63,14.39,-40.07612833,431.7292533,431.08
427.63,433.96,426.56,431.08,51.5,-21.27312296,431.6293682,431.32
431.08,434.73,429,431.32,33.76,-30.55786844,431.5817731,429.99
431.32,431.33,427.58,429.99,20.05,-41.63197336,431.3368849,457.88
429.99,457.88,427.78,457.88,132.76,0,435.4204411,455.22
457.88,460,447.64,455.22,110.94,-14.29425837,438.4665271,451.38
455.22,459.87,450,451.38,84.78,-26.5885256,440.4532152,447.38
451.38,451.38,442.05,447.38,41.49,-38.92658853,441.5188744,450
447.38,454.53,443.81,450,106.93,-31.03662322,442.823663,449.81
450,452.23,445.03,449.81,151.13,-56.76880223,443.898484,433.98
449.81,455,427.17,433.98,191.65,-79.17431193,442.3725634,430
433.98,437.15,430,430,42.29,-89.8311175,440.4690921,374.41
430,430.91,372.66,374.41,590.29,-97.87466602,430.3061549,388.16
374.41,390.58,351.76,388.16,552.55,-64.74234793,423.822131,385
388.16,395,381.6,385,135.81,-67.80317706,417.8494955,390.1
385,391.82,376.58,390.1,246.35,-55.10012882,413.5803423,381.08
390.1,390.97,379.02,381.08,68.55,-62.95641188,408.5802897,419.46
381.08,425.13,375.93,419.46,792.43,-7.727954205,410.2540913,412.31
419.46,425.78,406.05,412.31,730.53,-27.02106319,410.5703849,382.82
412.31,412.31,375.52,382.82,510.72,-85.47552726,406.3010949,389.11
382.82,395,381.36,389.11,372.76,-72.96060485,403.6563111,400.68
389.11,406.71,385.81,400.68,609.63,-49.94031039,403.1984171,394.01
400.68,401.25,387.17,394.01,462.68,-63.21130123,401.7848145,395.95
394.01,406.7,390.45,395.95,719.82,-44.4686056,400.8871507,396
395.95,401.48,393.11,396,200.09,-42.24852071,400.1352814,379.27
396,398.03,376.97,379.27,316.78,-92.266308,396.9252381,379.92
379.27,385.63,365,379.92,606.53,-64.2206235,394.3090476,378
379.92,383.18,376.12,378,216.06,-68.82494005,391.7999634,369.84
378,381,369.82,369.84,199.96,-86.73245614,388.4215075,372
369.84,380,366.16,372,533.92,-78.80714502,385.8951217,373.71
372,376.68,372,373.71,362.3,-57.77993214,384.0204876,368
373.71,373.71,365.78,368,214.2,-87.24137931,381.5557972,392
368,392,368,392,369.21,0,383.1625976,387.22
392,392,382.48,387.22,492.86,-18.2303585,383.7868134,375.69
387.22,387.22,367.71,375.69,412.74,-62.2044241,382.5411498,372.82
375.69,381.23,371.55,372.82,185.05,-73.15026697,381.0455883,372
372.82,377.78,371.66,372,443.23,-82.33841087,379.6539593,378.48
372,381.4,371.26,378.48,733.23,-55.66076575,379.4733502,379.3
378.48,384.76,371.71,379.3,1257.01,-40.59456689,379.4466809,377.21
379.3,383.95,373.67,377.21,1274.38,-55.92592593,379.1025762,380.3
377.21,383.49,375.76,380.3,1037.16,-33.03703704,379.2867952,389.15
380.3,391.14,380.3,389.15,765.66,-10.01006036,380.8042113,403.25
389.15,404.26,386.82,403.25,653.35,-3.102918587,384.2574096,396
403.25,409.31,392,396,736.74,-37.34567901,386.063962,405.5
396,408.6,390.1,405.5,1021.74,-11.3561848,389.0541217,416.16
405.5,421.8,403.01,416.16,1183.09,-13.59036145,393.2242568,422
416.16,424.79,411.46,422,823.83,-7.347906242,397.6512942,417.05
422,422,413.13,417.05,446.29,-22.31190545,400.6357105,440.3
417.05,442,417.05,440.3,1124.57,-3.275529865,406.7379089,437.04
440.3,444,422.5,437.04,879.59,-16.97975116,411.399769,433.35
437.04,437.04,422,433.35,819.77,-32.72894899,414.7767277,420.99
433.35,437.15,414.29,420.99,1304.29,-74.53838678,415.7326157,423.2
420.99,427.1,408.14,423.2,770.74,-58.00334635,416.8814441,421.85
423.2,426,416.7,421.85,739.44,-61.76798661,417.6458373,427.2
421.85,427.2,417.65,427.2,447.57,-34.29851775,419.1157085,433.04
427.2,436,427.2,433.04,626.68,-14.16752844,421.2579072,430.14
433.04,434.98,421.07,430.14,177.5,-21.03374013,422.624383,435.92
430.14,442,429.29,435.92,544.69,-24.03162055,424.6698625,429.88
435.92,439.41,422.79,429.88,1697.67,-49.77412731,425.4714221,424.39
429.88,432.48,412,424.39,1264.09,-58.7,425.3050495,419.62
424.39,431.11,417,419.62,3882.56,-74.6,424.4304265,406.71
419.62,424.46,404.87,406.71,2392.2,-95.04443846,421.704207,394.52
406.71,408.99,388.4,394.52,4809.95,-88.00235248,417.5220213,403.86
394.52,410.06,387.27,403.86,1897.16,-63.30457863,415.4201719,413.75
403.86,414.12,397.4,413.75,1302.37,-39.59854015,415.1632224,410.29
413.75,414.36,407.5,410.29,1318.45,-38.10164023,414.4134959,410.55
410.29,414.74,406.45,410.55,1526.59,-15.25300328,413.8191119,415.81
410.55,429.7,409.42,415.81,2769.06,-32.73627151,414.1254024,419.92
415.81,423.65,415,419.92,1562.08,-30.27863777,415.0168789,407.22
419.92,420.59,406.15,407.22,4268.69,-95.45647558,413.8173591,408.87
407.22,413.62,406.65,408.87,1999.17,-88.45010616,413.0562269,415.42
408.87,416.5,407.74,415.42,3410.81,-60.63694268,413.4198843,415.59
415.42,417.04,412.17,415.59,1855.24,-46.05714286,413.7537483,416.78
415.59,419.04,412.87,416.78,1497,-26.38504155,414.2193255,420.75
416.78,422.69,416.78,420.75,1963.65,-12.09476309,415.2240446,409.43
420.75,421,405.03,409.43,3199.64,-75.08493771,414.3326531,410.09
409.43,411.44,405.53,410.09,1860.96,-71.34767837,413.6799373,412.14
410.09,414.82,409.39,412.14,806.37,-59.73952435,413.4430238,411.76
412.14,414.36,407.68,411.76,1327.09,-61.89127973,413.1840971,414.82
411.76,417.9,411.17,414.82,1669.12,-38.69755792,413.4357745,415.53
