"open","high","low","close","volume","will14","ema12","next1"
416.78,422.69,416.78,420.75,1963.65,-21.09356587,415.2240446,409.43
420.75,421,405.03,409.43,3199.64,-47.77280226,414.3326531,410.09
409.43,411.44,405.53,410.09,1860.96,-46.21729908,413.6799373,412.14
410.09,414.82,409.39,412.14,806.37,-54.36532508,413.4430238,411.76
412.14,414.36,407.68,411.76,1327.09,-72.71990272,413.1840971,414.82
411.76,417.9,411.17,414.82,1669.12,-60.31617349,413.4357745,415.53
414.82,417.98,411.89,415.53,1267.5,-57.43818403,413.757963,415.96
415.53,417.78,413.12,415.96,1197.63,-41.29967777,414.0967379,416.11
415.96,419.76,413.61,416.11,920.85,-37.25934315,414.4064706,417.31
416.11,418.4,415.28,417.31,975.38,-30.46432616,414.8531674,424.97
417.31,430,415.9,424.97,1313.9,-20.14417301,416.4096032,423
424.97,426.39,421.13,423,1142.24,-28.03364037,417.4235104,415.71
423,428.11,405,415.71,1227.79,-57.16,417.1598934,413.38
415.71,416.7,409.12,413.38,1050.18,-66.48,416.5783713,417.56
413.38,419.99,412.42,417.56,2066.84,-49.76,416.7293911,417.9
417.56,419.04,415.5,417.9,633.93,-48.4,416.9094848,420.57
417.9,423.17,417.9,420.57,564.79,-37.72,417.472641,421.5
420.57,421.66,417.96,421.5,481.01,-34,418.0922347,420.14
421.5,421.6,417.54,420.14,560.66,-39.44,418.4072755,423.39
420.14,424.97,419.5,423.39,998.65,-26.44,419.1738485,422.78
423.39,424.61,421.56,422.78,847.16,-28.88,419.728641,422.61
422.78,424.39,420.06,422.61,1096.07,-29.56,420.171927,418.31
422.61,425.96,418,418.31,861.04,-46.76,419.8854767,419.29
418.31,420.75,415,419.29,846.56,-42.84,419.7938649,420.95
419.29,422.92,416.96,420.95,1655.44,-30.98225876,419.9717319,422.58
420.95,424.5,420.23,422.58,1258.4,-23.92903505,420.3730039,427.08
422.58,430.36,422.58,427.08,1151.1,-15.44256121,421.4048494,423.54
427.08,427.71,422,423.54,1159.6,-38.01560758,421.7333341,424.52
423.54,425.77,422.39,424.52,532.25,-38.02083333,422.162052,429.25
424.52,431.02,424.52,429.25,632.81,-11.04868914,423.2525055,429.12
429.25,434.23,427.97,429.12,690.59,-26.57306292,424.155197,427.87
429.12,431.37,424.58,427.87,648.34,-33.07332293,424.7267051,428.02
427.87,429.8,426.28,428.02,1030.36,-32.29329173,425.2333659,436.92
428.02,438,426.8,436.92,1179.9,-4.695652174,427.0313096,441.77
436.92,444,434.27,441.77,1580.25,-7.689655172,429.2988004,451.01
441.77,451.34,440.11,451.01,930.69,-0.908090259,432.638985,446
451.01,451.01,442.7,446,641.31,-14.69455146,434.6945257,450.71
446,450.71,443.22,450.71,698.02,-1.832460733,437.1584449,460
450.71,460,445.4,460,1112.4,0,440.6725303,464
460,469.69,452.5,464,1447.44,-11.93122248,444.2613718,469.3
464,470,461.88,469.3,899.83,-1.458333333,448.1134684,448.35
469.3,469.3,445.48,448.35,1475.35,-45.47363999,448.1498579,450.86
448.35,451.48,435.43,450.86,1919.74,-42.08443272,448.5668028,456.22
450.86,457.22,447.39,456.22,953.38,-30.33905768,449.7442178,446.44
456.22,458.12,446.44,446.44,1176.69,-51.87142228,449.2358766,452.07
446.44,454.47,446.44,452.07,293.27,-41.01097896,449.6718956,444
452.07,453.58,440,444,1306.69,-60.18518519,448.7992963,451.92
444,452.52,442.52,451.92,1262.5,-50.60173524,449.2794045,448
451.92,451.92,444.86,448,729,-63.63899335,449.0825731,448.74
448,450,447.22,448.74,642.47,-61.49840903,449.0298695,460.7
448.74,462.37,447.17,460.7,1842.71,-26.9019381,450.8252742,459.1
460.7,462.34,457.92,459.1,277.86,-31.53022852,452.0983089,459.1
459.1,461.79,455.95,459.1,634.19,-31.53022852,453.1754922,461.75
459.1,464.99,455.99,461.75,1279.65,-23.86462251,454.4946472,452.13
461.75,463.49,450,452.13,1013.32,-50.69382935,454.1308553,453.97
452.13,455,450.99,453.97,1766.78,-37.28010825,454.1061084,454.95
453.97,455,449.39,454.95,869.91,-40.17607043,454.2359379,456.05
454.95,457.5,452.61,456.05,1274.72,-35.77430972,454.5150243,455.4
456.05,458.06,453.79,455.4,972.97,-38.37535014,454.6511744,457.65
455.4,459.79,454.14,457.65,274.15,-29.3717487,455.1125322,454.39
457.65,458,450.17,454.39,1237.42,-47.17400979,455.0013734,454.16
454.39,455,451,454.16,1000.13,-53.80029806,454.8719314,453.24
454.16,455.88,452.35,453.24,1429.97,-65.93714927,454.620865,432
453.24,453.85,431.88,432,1254.84,-99.63757173,451.1407319,439.65
432,442.63,427.06,439.65,1114.34,-66.80727656,449.372927,441
439.65,441,431.01,441,680.49,-63.24808858,448.0847844,437.89
441,442,433.34,437.89,2785.85,-71.44740311,446.516356,442.5
437.89,444.01,435.55,442.5,2887.46,-57.61734834,445.8984551,444.6
442.5,445.79,441.48,444.6,1284.15,-46.41002139,445.6986928,448.3
444.6,449.21,442.94,448.3,722.13,-35.10540788,446.0988939,452.41
448.3,452.45,445.19,452.41,915.01,-22.54812099,447.0698333,471.36
452.41,477,451.22,471.36,1764.3,-11.29355226,450.806782,523.99
471.36,545,450.55,523.99,5187.17,-17.81414278,462.0657386,518.98
523.99,549,470,518.98,2673.43,-24.61866492,470.8217788,531.43
518.98,540,518.98,531.43,916.05,-14.4087256,480.1461206,530
531.43,544.53,510.97,530,2715.14,-15.58143349,487.8159482,536.12
530,541.77,485.9,536.12,1996.79,-10.56257176,495.2473408,539.2
536.12,539.67,531.52,539.2,1793.27,-8.03673938,502.0092883,567.43
539.2,576.03,536.06,567.43,2726.68,-5.930216522,512.0740132,573.18
567.43,588.71,562,573.18,2453.02,-9.995494626,521.4749342,574.11
573.18,583.67,568.07,574.11,1186.64,-9.532515017,529.5726367,583
574.11,586.3,573.35,583,1014.48,-3.878285675,537.792231,577.38
583,589.91,565.38,577.38,3420.29,-8.525549432,543.882657,581.98
577.38,582.13,571.71,581.98,1370.72,-5.479546711,549.7437867,575.01
581.98,581.98,571.6,575.01,1374.98,-10.69173364,553.6308964,579.26
575.01,581.8,573,579.26,1378.66,-7.642078071,557.5738355,595.99
579.26,595.99,579,595.99,1276.7,0,563.4840146,665.8
595.99,683.06,595.99,665.8,5399.75,-8.754311219,579.2249354,703.27
665.8,717.79,659,703.27,4015.14,-6.261589547,598.3087915,687.34
703.27,703.95,647.26,687.34,4406.38,-13.13122601,612.0059005,692.07
687.34,697.59,671.58,692.07,1900.47,-13.80791324,624.3234543,767.05
692.07,776.71,692.07,767.05,5696.94,-4.014128402,646.2813844,747.08
767.05,776,702,747.08,5794.92,-13.80000931,661.7888637,761.02
747.08,781.15,728.87,761.02,6019.57,-9.329378505,677.0551924,765.87
761.02,769.99,745.03,765.87,2487.23,-7.081614682,690.7190089,737
765.87,768.83,725.02,737,3884.15,-20.46160263,697.8391614,673.41
737,738.36,630.2,673.41,8315.46,-51.41493677,694.0808289,594.46
673.41,679.85,590,594.46,6714.94,-89.09090909,678.7545475,623.54
594.46,635,551.49,623.54,5206.35,-68.62753636,670.2600017,669.26
623.54,762.24,618.51,669.26,5940.81,-48.71984673,670.1061553,674.15
669.26,703.34,641.41,674.15,2243.09,-46.59061221,670.7282853,633.04
674.15,680.91,615.26,633.04,1350.42,-64.49098668,664.9300875,648.49
633.04,664.08,627,648.49,1230.6,-57.76365061,662.4008433,647.01
648.49,664.86,640,647.01,2494.16,-58.40808151,660.0330213,639.5
647.01,650.53,615.85,639.5,2053.6,-61.67813289,656.8740949,669.7
639.5,675,635,669.7,1688.09,-48.52825917,658.8473111,677.74
669.7,691.2,665.85,677.74,2111.15,-45.02743186,661.7538786,700
677.74,703.94,674,700,1228.66,-32.03203661,667.6378973,664.82
700,703.96,644.65,664.82,1540.96,-47.85589399,667.2043746,679.26
664.82,684.73,645,679.26,1654.77,-39.37366548,669.0590862,666.5
679.26,683.11,659.57,666.5,970.34,-45.4282325,668.6653806,677.59
666.5,681.23,665.85,677.59,906.68,-40.16607355,670.038399,640
677.59,681.99,610.7,640,2909.92,-80.66517091,665.4171069,670
640,670.07,634.04,670,1772.69,-36.41432554,666.1221673,657.95
670,671.93,622,657.95,1923.47,-49.33519194,664.8649108,651.2
657.95,657.95,642.42,651.2,495.79,-56.57302166,662.7626169,652.98
651.2,663.32,645.32,652.98,815.62,-54.66437916,661.2575989,674.21
652.98,675.98,647.14,674.21,974.64,-31.90006434,663.250276,662.88
674.21,674.21,657.96,662.88,928.63,-44.04889556,663.1933104,662.78
662.88,665.92,650,662.78,1157.1,-44.15612267,663.1297242,663.87
662.78,669,660,663.87,1157.88,-42.9873472,663.2436128,665
663.87,669.1,661,665,432.23,-41.77568089,663.5138262,677.88
665,685,661.52,677.88,927.5,-9.582772544,665.7240068,675.28
677.88,686,667.58,675.28,1296.12,-14.23638778,667.1941596,673.51
675.28,676.55,666.02,673.51,991.27,-16.58698539,668.1658274,667
673.51,676.15,660,667,1552.88,-25.23240372,667.9864693,664.5
667,669.46,658.89,664.5,554.76,-33.59375,667.4500894,648.97
664.5,668.97,644.54,648.97,1532.52,-57.859375,664.6069987,657.71
648.97,660,645.94,657.71,715.12,-64.91509867,663.545922,662.9
657.71,668.44,651.98,662.9,873.13,-55.71635311,663.4465494,654.28
662.9,664.68,652.01,654.28,847.7,-76.50747709,662.036311,655.03
654.28,659.1,642.5,655.03,1130.07,-71.1954023,660.958417,654.03
655.03,663.94,648,654.03,1755.59,-73.49425287,659.8925067,653.87
654.03,661.1,651.7,653.87,889.65,-73.86206897,658.9659672,653
653.87,659.57,651.7,653,1002.86,-75.86206897,658.0481261,654.93
653,658.18,651.9,654.93,453.11,-71.42528736,657.5684144,623.68
654.93,656.67,623.68,623.68,1301.11,-100,652.3548122,605
623.68,627.05,601.01,605,2577.04,-94.71803018,645.0694565,506
605,611.44,479,506,7142.29,-86.30484403,623.6741555,564.94
506,572,502.75,564.94,5302.46,-54.8776646,614.6381315,582.92
564.94,589,564.94,582.92,2819.75,-45.29662578,609.758419,575.65
582.92,584.41,567.41,575.65,1017.31,-48.98120777,604.5109699,591.6
575.65,598,569.88,591.6,1036.92,-40.56165541,602.5246669,593
591.6,607.51,570.11,593,1356.87,-38.60404998,601.0593335,590.31
