close,volume,macd,rsi,obv,atr,mom,usd_close,gold_close,sma_plus_3
4799.66,4.9,53.86,57.51691427,175.51,52.44697019,0.98464663,9734,1.6046,4903.87
4842.52,5.34,53.97,61.2485262,180.85,53.18361517,0.997571231,9731.5,1.5958,4935.556667
4928.1,6.72,60.27,67.40504968,187.57,55.49764266,1.019162682,9724.5,1.6062,4945.273333
4940.99,4.71,65.55,68.223916,192.28,54.57352533,1.032304231,9717.5,1.5948,4958.766667
4937.58,5.29,68.66,67.73908747,186.99,52.87970209,1.024538732,9737.5,1.6,4953.776667
4957.25,7.97,71.89,69.10304808,194.96,50.92400908,1.032151877,9737,1.5751,4943.383333
4981.47,7.08,75.53,70.74328008,202.04,49.98443701,1.032936385,9747,1.5528,4915.4
4922.61,5.16,72.83,62.11338279,196.88,49.87554865,1.018857498,9749,1.5518,4907.726667
4926.07,4.46,70.16,62.40372208,201.34,49.25015232,1.025694041,9747,1.5754,4891.53
4897.52,4.31,64.99,58.42508754,197.03,50.15299858,1.036915963,9748.5,1.572,4900.443333
4899.59,4.44,60.36,58.63103061,201.47,50.01492725,1.020820225,9720,1.5862,4912.983333
4877.48,3.86,54.28,55.47035548,197.61,49.67386102,1.007219382,9690,1.5583,4918.686667
