"rsi","sma_plus_3"
"57.61398451","4825.626667"
"53.25959773","4814.546667"
"47.73769247","4816.933333"
"49.71243911","4821.45"
"48.77670138","4837.686667"
"48.71398122","4859.126667"
"51.92642465","4879.696667"
"55.98838588","4883.29"
"58.03038432","4868.576667"
"60.39514261","4848.31"
"56.16079666","4850.93"
"49.56297829","4899.44"
"49.79951229","4959.64"
"56.62584468","4989.443333"
"66.9139528","5019.083333"
"69.79372401","5046.71"
"62.56249642","5100.826667"
"69.83836626","5105.666667"
"71.69341423","5109.216667"
"73.6604386","5107.073333"
"66.38343528","5136.836667"
"68.1735506","5181.05"
"69.31752528","5210.873333"
"72.14001056","5219.013333"
"75.83610602","5211.673333"
"72.03495805","5214.15"
"69.18598761","5239.853333"
"70.67745898","5265.99"
"70.90926125","5263.186667"
"73.98306942","5292.26"
"75.37672808","5316.963333"
"63.1724032","5362.26"
"71.78060888","5366.353333"
"72.34201992","5381.996667"
"69.61808486","5417.696667"
"70.83069123","5439.84"
"73.25674455","5441.073333"
"75.11744708","5427.776667"
"72.4961042","5406.746667"
"70.18996523","5372.283333"
"69.48199986","5356.536667"
"63.53361163","5384.62"
"56.49143129","5416.446667"
"60.73563583","5434.886667"
"66.82405808","5420.116667"
"61.60989246","5416.1"
"62.38461437","5425.083333"
"61.18629895","5432.313333"
"59.57069168","5421.236667"
"63.52469625","5390.636667"
"61.54751783","5373.053333"
"53.55575863","5360.983333"
"52.64302498","5358.03"
"54.96967796","5353.37"
"49.31129359","5368.97"
"51.29272549","5374.843333"
"53.23335753","5344.783333"
"54.20838277","5289.523333"
"52.88992563","5214.51"
"43.09114748","5209.143333"
"37.52030499","5226.543333"
"32.74315066","5292.06"
"45.59435043","5330.206667"
"45.77599972","5358.33"
"52.34987574","5384"
"55.28893009","5401.233333"
"52.67695734","5405.453333"
"57.82456808","5420.226667"
"58.71075792","5433.68"
"52.28240536","5452.296667"
"59.35563326","5434.103333"
"59.89814143","5402.38"
"55.03220227","5382.44"
"53.9981534","5373.326667"
"51.05760927","5369.146667"
"49.58336763","5362.336667"
"51.53812907","5368.296667"
"49.82903558","5383.526667"
"47.46895552","5413.41"
"53.31883351","5416.546667"
"54.27939286","5414.343333"
"56.12232838","5411.326667"
"53.6732592","5407.503333"
"53.00136974","5406.166667"
"54.88150124","5404.78"
"51.888055","5408.93"
"52.11375961","5416.55"
"54.24632571","5416.273333"
"53.26820469","5414.67"
"54.90361913","5383.656667"
"53.82406321","5365.873333"
"52.04359025","5359.456667"
"41.41971061","5406.516667"
"46.5493101","5423.736667"
"49.90431629","5445.103333"
"59.68017498","5365.533333"
"52.34096215","5266.006667"
"56.0571934","5142.07"
"37.13772585","5126.566667"
"31.11704597","5152.326667"
"29.46863187","5182.863333"
"39.39858365","5189.266667"
"40.04112839","5195.593333"
"38.7019411","5179.59"
"41.86084941","5149.556667"
"42.53723099","5124.446667"
"36.87151871","5133.383333"
"36.43378543","5161.443333"
"38.7327328","5197.873333"
"40.02644099","5237.673333"
"45.10908389","5262.41"
"49.47686363","5268.88"
"51.44660001","5280.686667"
"51.86705581","5292.41"
"51.08936899","5301.826667"
"54.77972172","5288.19"
"55.19729015","5270.266667"
"53.44462919","5249.61"
"49.82786321","5225.973333"
"48.84998426","5195.346667"
"46.22731825","5155.26"
"41.97998576","5105.58"
"39.11385953","5060.653333"
"34.68650867","5057.84"
"29.81258197","5113.363333"
"28.84617609","5204.986667"
"39.3489477","5269.573333"
"50.48705593","5291.75"
"57.78793494","5291.286667"
"57.21623471","5300.883333"
"55.13715394","5324.566667"
"57.17422462","5329.626667"
"59.10344318","5324.433333"
"60.78678393","5309.173333"
"57.17590516","5301.303333"
"56.41781923","5288.99"
"55.35254475","5277.556667"
"54.27309492","5278.233333"
"51.74264827","5286.89"
"50.96090406","5282.68"
"54.3820292","5268.076667"
"54.8896671","5265.79"
"48.64856955","5278.946667"
"48.206911","5301.166667"
"53.77132387","5308.083333"
"53.99010861","5311.043333"
"57.07740217","5303.2"
"56.26088543","5307.973333"
"54.47722243","5324.99"
"52.95688721","5347.213333"
"57.84950054","5370.16"
"61.32796985","5379.416667"
"62.22078839","5379.523333"
"66.39062715","5371.55"
"63.29006412","5368.28"
"59.11496741","5384.436667"
"60.62275941","5387.3"
"60.53307011","5389.41"
"65.59841293","5369.866667"
"59.34434674","5356.64"
"58.78652514","5350.2"
"53.31478664","5357.473333"
"51.42209392","5372.446667"
"54.51673443","5380.51"
"56.87015869","5385.156667"
"59.00668432","5377.54"
"58.28836998","5386"
"58.96437335","5387.51"
"53.21869919","5403.096667"
"61.03781901","5401.216667"
"57.16044106","5402.063333"
"60.13877091","5399.586667"
"58.44262002","5395.61"
"56.34205883","5400.813333"
"57.92998581","5410.546667"
"55.00642917","5424.446667"
"58.59786352","5460.736667"
"62.43670828","5497.016667"
"62.56959149","5530.886667"
"73.52968086","5539.17"
"75.52436697","5537.056667"
"73.78654294","5546.98"
"74.67336483","5554.993333"
"72.07625614","5557.363333"
"75.14523431","5566.946667"
"75.47494062","5575.553333"
"68.00037137","5584.523333"
"73.57676644","5589.283333"
"73.6192217","5608.906667"
"67.06769438","5645.196667"
"71.34415187","5669.68"
"75.35622962","5670.236667"
"77.27105316","5659.343333"
"77.51483944","5641.906667"
"70.80397533","5638.793333"
"68.6064448","5629.543333"
"64.75127552","5612.73"
"66.74524776","5600.186667"
"60.47617993","5593.106667"
"52.90311464","5622.103333"
"57.19350223","5646.863333"
"55.1059095","5690.603333"
"63.86930231","5704.786667"
"65.57665497","5706.286667"
"69.87273465","5689.38"
"66.08532417","5669.493333"
"62.0490595","5664.206667"
