"close","volume","macd","rsi","obv","atr","mom","usd_close","gold_close","sma_plus_3"
"314.66","4851.366667"
"311.73","4850.69"
"309.27","4847.783333"
"306.39","4857.88"
"309.57","4852.176667"
"306.61","4865.376667"
"309.65","4869.513333"
"306.57","4890.56"
"310.01","4893.943333"
"313.2","4928.676667"
"315.96","4967.49"
"312.82","5037.25"
"318.06","5051.773333"
"323.95","5050.556667"
"331.68","5041.493333"
"328.09","5068.603333"
"324.86","5085.316667"
"328.71","5090.713333"
"334.1","5095.11"
"329.95","5099.216667"
"333.28","5103.093333"
"338.04","5090.32"
"332.44","5102.23"
"335.82","5105.713333"
"331.98","5095.523333"
"335.53","5078.1"
"331.82","5059.656667"
"328.28","5077.993333"
"332.19","5099.8"
"329.24","5137.97"
"332.53","5152.073333"
"336.65","5157.593333"
"340.22","5153.753333"
"336.05","5156.96"
"332.68","5170.696667"
"336.28","5187.16"
"340.02","5198.403333"
"343.37","5196.666667"
"346.89","5176.803333"
"343.28","5165.586667"
"339.89","5165.426667"
"335.88","5162.196667"
"339.14","5174.31"
"342.79","5187.526667"
"339.44","5210.346667"
"342.95","5215.593333"
"346.81","5223.043333"
"343.28","5202.266667"
"346.79","5177.726667"
"350.07","5143.866667"
"345.67","5139.703333"
"348.85","5154.526667"
"351.89","5175.606667"
"348.91","5207.966667"
"352.89","5218.506667"
"356.07","5211.83"
"360.09","5193.973333"
"357.09","5187.833333"
"353.82","5169.316667"
"350.19","5158.65"
"353.56","5137.383333"
"349.51","5140.166667"
"352.88","5093.1"
"349.16","5030.356667"
"353.19","4983.433333"
"349.25","4994.11"
"345.53","4997.166667"
"347.92","4995.08"
"351.79","4971.786667"
"348.8","4956.63"
"351.94","4932.863333"
"349.13","4932.856667"
"346.52","4945.71"
"349.19","4981.166667"
"352.4","5007.03"
"349.15","5032.94"
"353.55","5048.063333"
"357.71","5069.06"
"354.84","5083.636667"
"358.11","5066.96"
"361.73","5032.886667"
"358.9","5028.146667"
"356.26","5049.9"
"353.09","5077.97"
"356.54","5082"
"359.79","5074.426667"
"356.85","5057.333333"
"353.69","5029.493333"
"349.87","4995.68"
"346.77","4995.03"
"342.96","5015.503333"
"339.95","5043.263333"
"343.47","5049"
"346.53","5050.7"
"343.67","5068.633333"
"346.51","5094.78"
"350.02","5107.99"
"354.12","5111.18"
"359.02","5115.79"
"355.16","5124.246667"
"360.06","5131.246667"
"365.67","5133.956667"
"360.47","5149.073333"
"365.29","5163.323333"
"371.01","5168.706667"
"375.51","5172.996667"
"380.49","5177.063333"
"375.83","5169.72"
"380.65","5151.436667"
"384.62","5143.91"
"379.44","5146.803333"
"374.45","5159.51"
"378.83","5140.516667"
"374.24","5098.296667"
"379.4","5056.703333"
"372.71","5058.343333"
"365.91","5097.873333"
"371.39","5127.913333"
"377.76","5136.486667"
"384.43","5143.94"
"378.39","5161.473333"
"382.56","5190.766667"
"386.23","5216.03"
"389.42","5229.906667"
"394.09","5210.61"
"397.9","5198.726667"
"393.42","5196.003333"
"388.27","5211.873333"
"395.48","5205.476667"
"402.4","5206.32"
"409.79","5187.32"
"405.02","5187.58"
"412.31","5165.586667"
"405.91","5167.726667"
"411.33","5176.58"
"406.71","5211.513333"
"411.43","5264.11"
"415.4","5279.026667"
"421.43","5287.016667"
"427.61","5268.673333"
"422.84","5269.573333"
"426.87","5273.656667"
"422.35","5276.12"
"418.41","5285.786667"
"422.36","5294.413333"
"418.99","5295.633333"
"423.52","5312.566667"
"428.88","5323.63"
"424.84","5337.486667"
"429.57","5335.486667"
"433.74","5333.8"
"429.38","5351.366667"
"434.08","5351.693333"
"438.35","5367.373333"
"442.03","5376.016667"
"438.56","5397.943333"
"443.73","5406.896667"
"447.94","5421.9"
"451.89","5437.946667"
"456.07","5448.94"
"461.02","5459.846667"
"465.27","5467.58"
"460.83","5466.836667"
